MP821TB2
  1.0000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
1124
1
0
4      22.00       0.00      23.00       0.00      21.00       0.00      24.00       0.00     191.2363
4      23.00       0.00      24.00       0.00      22.00       0.00      25.00       0.00     191.1219
4      24.00       0.00      25.00       0.00      23.00       0.00      26.00       0.00     151.0760
4      25.00       0.00      26.00       0.00      24.00       0.00      27.00       0.00     143.9792
4      26.00       0.00      27.00       0.00      25.00       0.00      28.00       0.00     151.3098
4      27.00       0.00      28.00       0.00      26.00       0.00      29.00       0.00     152.9095
4      28.00       0.00      29.00       0.00      27.00       0.00      30.00       0.00     148.4591
4      29.00       0.00      30.00       0.00      28.00       0.00      31.00       0.00     159.9454
4      30.00       0.00      31.00       0.00      29.00       0.00      32.00       0.00     140.6051
4      31.00       0.00      32.00       0.00      30.00       0.00      33.00       0.00     122.9104
4      32.00       0.00      33.00       0.00      31.00       0.00      34.00       0.00     120.5662
4      33.00       0.00      34.00       0.00      32.00       0.00      35.00       0.00     129.5612
4      34.00       0.00      35.00       0.00      33.00       0.00      36.00       0.00     126.7953
4      35.00       0.00      36.00       0.00      34.00       0.00      37.00       0.00     114.4017
4      36.00       0.00      37.00       0.00      35.00       0.00      38.00       0.00     103.1360
4      37.00       0.00      38.00       0.00      36.00       0.00      39.00       0.00      96.6109
4      38.00       0.00      39.00       0.00      37.00       0.00      40.00       0.00     116.3030
4      39.00       0.00      40.00       0.00      38.00       0.00      41.00       0.00     153.2155
4      40.00       0.00      41.00       0.00      39.00       0.00      42.00       0.00     167.2000
4      41.00       0.00      42.00       0.00      40.00       0.00      43.00       0.00     241.3196
4      42.00       0.00      43.00       0.00      41.00       0.00      44.00       0.00     248.9216
4      43.00       0.00      44.00       0.00      42.00       0.00      45.00       0.00     286.9650
4      44.00       0.00      45.00       0.00      43.00       0.00      46.00       0.00     257.5220
4      45.00       0.00      46.00       0.00      44.00       0.00      47.00       0.00     258.2477
4      46.00       0.00      47.00       0.00      45.00       0.00      48.00       0.00     223.5287
4      47.00       0.00      48.00       0.00      46.00       0.00      49.00       0.00     207.9395
4      48.00       0.00      49.00       0.00      47.00       0.00      50.00       0.00     204.4781
4      49.00       0.00      50.00       0.00      48.00       0.00      51.00       0.00     219.1933
4      50.00       0.00      51.00       0.00      49.00       0.00      52.00       0.00     222.0365
4      51.00       0.00      52.00       0.00      50.00       0.00      53.00       0.00     227.6379
4      52.00       0.00      53.00       0.00      51.00       0.00      54.00       0.00     251.8263
4      53.00       0.00      54.00       0.00      52.00       0.00      55.00       0.00     225.5607
4       1.00       0.00       0.00       0.00       3.00       0.00       4.00       0.00       2.6939
4       2.00       0.00       1.00       0.00       4.00       0.00       5.00       0.00       2.5721
4       3.00       0.00       2.00       0.00       5.00       0.00       6.00       0.00       5.7862
4       6.00       0.00       5.00       0.00       8.00       0.00       9.00       0.00      63.9467
4       9.00       0.00       8.00       0.00      11.00       0.00      12.00       0.00     246.7550
4      10.00       0.00       9.00       0.00      12.00       0.00      13.00       0.00     398.4042
4      11.00       0.00      10.00       0.00      13.00       0.00      14.00       0.00     401.2528
4      12.00       0.00      11.00       0.00      14.00       0.00      15.00       0.00     215.9548
4      13.00       0.00      12.00       0.00      15.00       0.00      16.00       0.00     259.5403
4      14.00       0.00      13.00       0.00      16.00       0.00      17.00       0.00     212.0424
4      15.00       0.00      14.00       0.00      17.00       0.00      18.00       0.00     188.5981
4      16.00       0.00      15.00       0.00      18.00       0.00      19.00       0.00     208.5651
4      17.00       0.00      16.00       0.00      19.00       0.00      20.00       0.00     179.2253
4      18.00       0.00      17.00       0.00      20.00       0.00      21.00       0.00     172.5639
4      19.00       0.00      18.00       0.00      21.00       0.00      22.00       0.00     251.0210
4      20.00       0.00      19.00       0.00      22.00       0.00      23.00       0.00     216.6749
4      21.00       0.00      20.00       0.00      23.00       0.00      24.00       0.00     215.1202
4      22.00       0.00      21.00       0.00      24.00       0.00      25.00       0.00     170.6579
4      23.00       0.00      22.00       0.00      25.00       0.00      26.00       0.00     155.4493
4      24.00       0.00      23.00       0.00      26.00       0.00      27.00       0.00     162.9529
4      25.00       0.00      24.00       0.00      27.00       0.00      28.00       0.00     138.4462
4      26.00       0.00      25.00       0.00      28.00       0.00      29.00       0.00     132.9851
4      27.00       0.00      26.00       0.00      29.00       0.00      30.00       0.00     166.8902
4      28.00       0.00      27.00       0.00      30.00       0.00      31.00       0.00     155.7298
4      29.00       0.00      28.00       0.00      31.00       0.00      32.00       0.00     130.9396
4      30.00       0.00      29.00       0.00      32.00       0.00      33.00       0.00     128.1642
4      31.00       0.00      30.00       0.00      33.00       0.00      34.00       0.00     124.1899
4      32.00       0.00      31.00       0.00      34.00       0.00      35.00       0.00     108.1052
4      33.00       0.00      32.00       0.00      35.00       0.00      36.00       0.00     108.5946
4      34.00       0.00      33.00       0.00      36.00       0.00      37.00       0.00     113.8822
4      35.00       0.00      34.00       0.00      37.00       0.00      38.00       0.00      98.3057
4      36.00       0.00      35.00       0.00      38.00       0.00      39.00       0.00      87.7266
4      37.00       0.00      36.00       0.00      39.00       0.00      40.00       0.00      93.7351
4      38.00       0.00      37.00       0.00      40.00       0.00      41.00       0.00      88.1141
4      39.00       0.00      38.00       0.00      41.00       0.00      42.00       0.00     159.4099
4      40.00       0.00      39.00       0.00      42.00       0.00      43.00       0.00     227.3566
4      41.00       0.00      40.00       0.00      43.00       0.00      44.00       0.00     260.7203
4      42.00       0.00      41.00       0.00      44.00       0.00      45.00       0.00     336.4865
4      43.00       0.00      42.00       0.00      45.00       0.00      46.00       0.00     342.2273
4      44.00       0.00      43.00       0.00      46.00       0.00      47.00       0.00     340.5617
4      45.00       0.00      44.00       0.00      47.00       0.00      48.00       0.00     231.6000
4      46.00       0.00      45.00       0.00      48.00       0.00      49.00       0.00     214.2064
4      47.00       0.00      46.00       0.00      49.00       0.00      50.00       0.00     187.7665
4      48.00       0.00      47.00       0.00      50.00       0.00      51.00       0.00     207.2411
4      49.00       0.00      48.00       0.00      51.00       0.00      52.00       0.00     246.3230
4      50.00       0.00      49.00       0.00      52.00       0.00      53.00       0.00     268.5798
4      51.00       0.00      50.00       0.00      53.00       0.00      54.00       0.00     241.9650
4      52.00       0.00      51.00       0.00      54.00       0.00      55.00       0.00     278.7193
4       2.00       0.00       3.00       0.00       0.00       0.00       5.00       0.00      11.1551
4       3.00       0.00       4.00       0.00       1.00       0.00       6.00       0.00      18.7548
4       4.00       0.00       5.00       0.00       2.00       0.00       7.00       0.00      25.8916
4       5.00       0.00       6.00       0.00       3.00       0.00       8.00       0.00      47.9193
4       8.00       0.00       9.00       0.00       6.00       0.00      11.00       0.00     349.8195
4       9.00       0.00      10.00       0.00       7.00       0.00      12.00       0.00     278.4456
4      10.00       0.00      11.00       0.00       8.00       0.00      13.00       0.00     521.2298
4      11.00       0.00      12.00       0.00       9.00       0.00      14.00       0.00     298.5657
4      12.00       0.00      13.00       0.00      10.00       0.00      15.00       0.00     441.4001
4      13.00       0.00      14.00       0.00      11.00       0.00      16.00       0.00     419.0106
4      14.00       0.00      15.00       0.00      12.00       0.00      17.00       0.00     402.1006
4      15.00       0.00      16.00       0.00      13.00       0.00      18.00       0.00     372.4748
4      16.00       0.00      17.00       0.00      14.00       0.00      19.00       0.00     352.4471
4      17.00       0.00      18.00       0.00      15.00       0.00      20.00       0.00     304.2375
4      18.00       0.00      19.00       0.00      16.00       0.00      21.00       0.00     382.7553
4      19.00       0.00      20.00       0.00      17.00       0.00      22.00       0.00     329.8239
4      20.00       0.00      21.00       0.00      18.00       0.00      23.00       0.00     326.0916
4      21.00       0.00      22.00       0.00      19.00       0.00      24.00       0.00     339.7538
4      22.00       0.00      23.00       0.00      20.00       0.00      25.00       0.00     327.6826
4      23.00       0.00      24.00       0.00      21.00       0.00      26.00       0.00     327.2943
4      24.00       0.00      25.00       0.00      22.00       0.00      27.00       0.00     265.9767
4      25.00       0.00      26.00       0.00      23.00       0.00      28.00       0.00     253.3776
4      26.00       0.00      27.00       0.00      24.00       0.00      29.00       0.00     277.8161
4      27.00       0.00      28.00       0.00      25.00       0.00      30.00       0.00     276.3816
4      28.00       0.00      29.00       0.00      26.00       0.00      31.00       0.00     264.5479
4      29.00       0.00      30.00       0.00      27.00       0.00      32.00       0.00     290.4245
4      30.00       0.00      31.00       0.00      28.00       0.00      33.00       0.00     265.1492
4      31.00       0.00      32.00       0.00      29.00       0.00      34.00       0.00     224.5303
4      32.00       0.00      33.00       0.00      30.00       0.00      35.00       0.00     222.2476
4      33.00       0.00      34.00       0.00      31.00       0.00      36.00       0.00     252.2429
4      34.00       0.00      35.00       0.00      32.00       0.00      37.00       0.00     242.7408
4      35.00       0.00      36.00       0.00      33.00       0.00      38.00       0.00     212.1028
4      36.00       0.00      37.00       0.00      34.00       0.00      39.00       0.00     191.1835
4      37.00       0.00      38.00       0.00      35.00       0.00      40.00       0.00     178.6146
4      38.00       0.00      39.00       0.00      36.00       0.00      41.00       0.00     221.7349
4      39.00       0.00      40.00       0.00      37.00       0.00      42.00       0.00     280.1119
4      40.00       0.00      41.00       0.00      38.00       0.00      43.00       0.00     283.4615
4      41.00       0.00      42.00       0.00      39.00       0.00      44.00       0.00     392.9133
